feature,PC1,PC2,PC3,PC4,PC5
C7_Q,-0.009663678704690993,0.021458761367543364,-0.008994415187840388,-0.00974475405114952,-0.01989695663617134
C7_R,0.005856265468562747,0.011256374104829376,-0.01207066262542274,0.0014774261299486595,-0.02324537358874501
C7_S,-0.033961902178535466,-0.026066907932544646,0.014952390411932083,-0.012386421854005422,0.014986802147790232
C7_T,-0.004016000950708354,-0.012547981946385794,0.017131408230202396,0.0016615380918969982,0.010704122189166743
C7_V,0.014320761831892044,-0.015018179010787393,-0.010632935913181558,0.012721635541567236,-0.003954337445822364
C7_W,0.009155592450770798,-0.018406491101387444,-0.019975749239551636,-0.00641940343330914,0.009226666637354615
C7_Y,0.018403538697816614,0.001978196193726203,-0.0020496575911824523,0.017456755707668383,0.026361812016252664
C8_A,-0.007649817275507867,-0.01522399889900707,-0.04263663977176309,-0.03113816348828884,-0.076890566129855
C8_C,0.010141108277285711,-0.028790637461190243,-0.014627168740486696,-0.003505737998580485,-0.004808251634477387
C8_D,-2.750814906110283e-4,0.02232346914380446,0.008789980795451994,0.013641381454675952,0.020380918150815542
C8_E,-0.008472316220470235,0.09262748179901795,-0.009238789818325585,0.013159999593622193,-0.00894046224967667
C8_F,0.01908518520443893,-0.031802695905722156,0.010498239546172582,0.011626897145774678,0.013952595355629909
C8_G,-0.008113320491892676,-0.05511294804269538,-0.00813343054360752,-0.007205508558854521,-0.0181265140592776
C8_H,0.010967766664756537,-0.0123049824107366,-1.3312587502455726e-4,0.003563751225494357,-0.011178394877624146
C8_I,0.02342865639478972,-0.01068955308004373,0.015844130562624157,0.025280796728503887,0.03848452886917144
C8_K,-2.7658129064084074e-4,0.06714057556865764,0.03740551814428412,0.03466270420965609,0.016489180016742398
C8_L,0.01898282328066418,-0.03217405854527722,-0.03703137752851297,-0.012619299064954799,6.664610836540862e-4
C8_M,0.007688860106565453,0.012506049570340998,0.010925088392099195,0.01645643808549479,0.018111791528118027
C8_N,0.007820939516458101,0.012404284111993357,0.010574750977314905,0.016192462801108438,0.040397209245591446
C8_P,-0.040239067379953045,-0.04224980398706371,0.004383288943056623,-0.03455201409004299,-0.01176990715756191
C8_Q,-0.008563691259283857,0.04605591868143862,-0.008321125936578022,-0.005506612160780017,-0.026800051617704622
C8_R,0.004118603764518934,0.032982030778630676,-0.03475056478268765,-0.009110203347823288,-0.03829294082549704
C8_S,-0.030706190705302408,-0.02050905252913619,0.00808964845791372,-0.0057086475306317875,0.029249221342562838
C8_T,-0.007512329567710608,-0.008597291856273441,0.013526765897962896,0.0037661587620555783,0.010175310334284048
C8_V,0.014425105348379994,-0.029535612064427178,-0.011592077838101289,0.014156252191749827,0.013544536631587733
C8_W,0.011359410159515694,-0.01266760573972082,0.00368687218219742,0.00404934686166676,-0.016189249703577217
C8_Y,0.019546025658181785,-0.021445965566789824,0.02038000465564132,0.02160774290242036,0.040727537743041706
C9_A,-0.010011900415248003,-0.00929106090960352,-0.044726264436381655,-0.021063785410642757,-0.05454556739384194
C9_C,0.0071785449218345464,-0.01856043527086285,-0.016777301946620273,0.002781991851720257,0.01177225059395865
C9_D,0.004934191202644829,0.02426021967414564,0.0013005467729733668,0.019830932603752956,0.003396387654327142
C9_E,-0.0061850288341618355,0.09899318050368178,-0.005156100223330379,0.009292849673983604,-0.007036874741409437
C9_F,0.025066478769316884,-0.041333020667014775,-0.002943382773009944,0.012616835362159405,0.02617881497552532
C9_G,-0.010658741702298342,-0.03349165403003348,-0.012075957627670417,-0.009490402158859879,-0.02424027304767529
C9_H,0.004891569248411881,-0.005869266526824275,0.00386020135093069,-0.007547809517871934,0.0047677587922096394
C9_I,0.02009555210274125,-0.018311649386910833,0.023710849000627206,0.022009156689819863,0.03944466593627019
C9_K,0.003893374895982061,0.07859959672979719,0.018091263637673202,0.037190221018683314,0.01750633112419713
C9_L,0.019441268410644284,-0.0485046835731182,-0.01757283034543621,-0.017812879478661944,0.015794020633146028
C9_M,0.011473409421788268,-0.0012688132575373575,0.01820530416910308,-0.0010454655840394693,0.028281367007286905
C9_N,0.0028789520653115627,0.014173672778902203,0.02150865709277488,0.022654786411192365,0.03351190219933493
C9_P,-0.03909830022479337,-0.054252162434929536,0.014001127039576004,-0.026419039380958187,-0.007265828080633345
C9_Q,-0.00949227617539844,0.047832400804737586,-0.023428812023019743,0.0013092120412093154,-0.04041556745559926
C9_R,0.0022158593347945173,0.023676187830452014,-0.028160130213660508,-0.011761056577607357,-0.048404323555969866
C9_S,-0.029540364829121944,-3.6116227044186137e-5,0.010814984708249663,-0.006984102084157171,0.002029110789963005
C9_T,-0.003985351251259182,-0.02707137938911596,0.0024833067611889745,0.010232674255747984,-0.002111715302158347
C9_V,0.010572766311890549,-0.02901802353113157,8.642043673994732e-4,0.010271247353659214,0.01044252515334019
C9_W,0.013220019958379152,-0.030468339508031714,-0.006773132831674909,0.002025233972007464,0.005316157192785446
C9_Y,0.021183476598996408,-0.016527052133487284,-0.0032860303890722134,0.021728736666066197,0.04171073365330174
C10_A,-0.006558631525880447,-0.017040726507182382,-0.03646895848487064,-0.016574820633570117,-0.05559021375384898
C10_C,0.011206449240572566,-0.029242481835678343,-0.011485541454323652,0.00894019040709818,0.020098558546803785
C10_D,0.0034319410803304055,0.02347078521449147,0.015218349862737474,0.0046768202094266105,0.020179071685853967
C10_E,-0.007768762399670575,0.08961356459934385,-0.004349053034090437,0.018314397511902194,0.0011856096429983924
C10_F,0.020000566994841016,-0.021727819950125286,0.005148038682857709,0.012797611402989937,0.04255006944210296
C10_G,-0.007815563872247373,-0.053379839804806394,-0.013041432224705161,0.0035400791595590936,-0.009292018549740173
C10_H,0.009585441872832745,-0.0087616587119491,8.050545702765643e-4,0.0034419838778095924,3.536356030454677e-4
C10_I,0.02313257462075417,-0.01636782872439475,0.014140856774416009,0.024694377869349023,0.04748256562766913
C10_K,0.0015437838539290724,0.05247357719842426,0.03488361432970371,0.03734790122425832,0.01886751907271084
C10_L,0.015053134347620418,0.006886714980325498,-0.04729449432256573,-0.010197125740090624,-0.021762122494099888
C10_M,0.007086901588782584,-0.005013100682264086,0.021557813609643567,5.768253076845937e-4,0.0047842605891241004
C10_N,0.004674090861480256,0.018536495716782717,0.01823720789762738,0.00928098096085657,0.03768280123313288
C10_P,-0.037861377682870595,-0.0515115001469151,-0.00549032697805966,-0.03430652993539947,-0.04358018595476327
C10_Q,-0.008080723125908558,0.04516692753713529,-0.02259363398105014,-0.008121456284097817,-0.020515289099848514
C10_R,0.0029294520432996906,0.011177103358750504,-0.038721822286437266,-0.01620944265475866,-0.02070268035630917
C10_S,-0.029856070918305385,-0.01937486299724576,0.032608067942144735,-0.013462190633748884,0.020164959890599066
C10_T,-0.003730808326520354,-0.017854457803173997,0.01702981816097289,0.0093062511650462,-0.0013762775726267533
C10_V,0.012118598511617687,-0.03137513216926872,-0.01454898393366369,0.017529093834178985,-0.006325724042522404
C10_W,0.008327769503592536,-0.01285031321777081,-0.014405186068796075,0.0015573854707613668,0.004962034791284753
C10_Y,0.02124911406553926,-0.017757531715849196,0.00618017562387854,0.022135314016847308,0.021847579734792247
