uniprot_id,peptide_missing_rate,nflank_missing_rate,cflank_missing_rate,n_peptides
Q6P1J6,0.0,0.0,0.0,11
Q6P1J9,0.0,0.0,0.0,3
Q6P1K2,0.0,0.0,0.0,2
Q6P1K8,0.0,0.0,0.0,1
Q6P1L6,0.0,0.0,0.0,3
Q6P1L8,0.0,0.0,1.0,1
Q6P1M3,0.0,0.0,0.0,7
Q6P1M9,0.0,0.0,0.0,4
Q6P1N0,0.0,0.0,0.0,5
Q6P1N9,0.0,0.0,0.0,4
Q6P1Q0,0.0,0.0,0.0,5
Q6P1R4,0.0,0.0,0.0,2
Q6P1W5,0.0,0.0,0.0,5
Q6P1X5,0.0,0.0,0.0,12
Q6P280,0.0,0.0,0.0,4
Q6P2C8,0.0,0.0,0.0,2
Q6P2D8,0.0,0.0,0.0,6
Q6P2E9,0.0,0.0,0.0,20
Q6P2H3,0.0,0.0,0.0,6
Q6P2H8,0.0,0.0,0.0,6
Q6P2I3,0.0,0.0,0.0,5
Q6P2P2,0.0,0.0,0.0,5
Q6P2Q9,0.0,0.0,0.0,23
Q6P3S1,0.0,0.0,0.0,11
Q6P3S6,0.0,0.0,0.0,5
Q6P3W7,0.0,0.0,0.0,11
Q6P3X3,0.0,0.0,0.0,6
Q6P444,0.0,0.0,0.0,1
Q6P474,0.0,0.0,0.0,4
Q6P4A7,0.0,0.0,0.0,6
Q6P4E1,0.0,0.0,0.0,6
Q6P4F7,0.0,0.0,0.0,7
Q6P4Q7,0.0,0.0,0.0,2
Q6P4R8,0.0,0.0,0.0,6
Q6P531,0.0,0.0,0.0,3
Q6P582,0.0,0.0,0.0,1
Q6P587,0.0,0.0,0.0,5
Q6P597,0.0,0.0,0.0,5
Q6P5S7,0.0,0.0,0.0,3
Q6P5W5,0.0,0.0,0.07692307692307693,13
Q6P5Z2,0.0,0.0,0.0,4
Q6P6B7,0.0,0.0,0.0,3
Q6P988,0.0,0.0,0.0,3
Q6P995,0.0,0.0,0.0,7
Q6P996,0.0,0.0,0.0,8
Q6P9A2,0.0,0.0,0.0,9
Q6P9B9,0.0,0.0,0.0,10
Q6P9F0,0.0,0.0,0.0,2
Q6P9F7,0.0,0.0,0.0,11
Q6P9G9,0.0,0.0,0.0,3
Q6P9H5,0.0,0.0,0.0,2
Q6PCB7,0.0,0.0,0.0,7
Q6PCB8,0.0,0.0,0.0,4
Q6PCD5,0.0,0.0,0.0,6
Q6PCE3,0.0,0.0,0.0,2
Q6PCT2,0.0,0.0,0.0,2
Q6PD62,0.0,0.0,0.0,10
Q6PD74,0.0,0.0,0.0,5
Q6PEV8,0.0,0.0,0.0,2
Q6PEY2,0.0,0.0,0.0,2
Q6PEZ8,0.0,0.0,0.0,6
Q6PFW1,0.0,0.0,0.0,7
Q6PGP7,0.0,0.0,0.0,11
Q6PGQ7,0.0,0.0,0.0,2
Q6PH81,0.0,0.0,0.0,2
Q6PH85,0.0,0.0,0.0,3
Q6PHR2,0.0,0.0,0.0,6
Q6PI26,0.0,0.0,0.0,2
Q6PI48,0.0,0.0,0.0,2
Q6PI78,0.0,0.0,0.0,3
Q6PID6,0.0,0.0,0.0,4
Q6PID8,0.0,0.0,0.0,5
Q6PIF2,0.0,0.0,0.0,1
Q6PIF6,0.0,0.0,0.0,11
Q6PII3,0.0,0.0,0.0,2
Q6PIJ6,0.0,0.0,0.0,6
Q6PIS1,0.0,0.0,0.0,3
Q6PIU2,0.0,0.0,0.0,5
Q6PIY5,0.0,0.0,0.0,4
Q6PIY7,0.0,0.0,0.0,6
Q6PJ61,0.0,0.0,0.0,6
Q6PJ69,0.0,0.0,0.0,4
Q6PJF5,0.0,0.0,0.0,4
Q6PJG2,0.0,0.0,0.0,3
Q6PJG6,0.0,0.0,0.0,9
Q6PJP8,0.0,0.0,0.0,7
Q6PJT7,0.0,0.0,0.0,7
Q6PJW8,0.0,0.0,0.0,1
Q6PK18,0.0,0.0,0.0,1
Q6PKC3,0.0,0.0,0.0,9
Q6PKG0,0.0,0.0,0.0,9
Q6PL18,0.0,0.0,0.0,14
Q6PRD1,0.0,0.0,0.0,8
Q6Q0C0,0.0,0.0,0.0,9
Q6Q4G3,0.0,0.0,0.0,6
Q6QAJ8,0.0,0.0,0.0,2
Q6QEF8,0.0,0.0,0.0,2
Q6QNK2,0.0,0.0,0.0,8
Q6QNY0,0.0,0.0,0.0,4
Q6QNY1,0.0,0.0,0.0,2
Q6R2W3,0.0,0.0,0.0,9
Q6R327,0.0,0.0,0.0,15
Q6RI45,0.0,0.0,0.0,9
Q6SJ93,0.0,0.0,0.0,2
Q6SPF0,0.0,0.0,0.0,2
Q6STE5,0.0,0.0,0.0,4
Q6SVZ0,1.0,1.0,1.0,2
Q6SW34,1.0,1.0,1.0,1
Q6SW43,1.0,1.0,1.0,4
Q6SW46,1.0,1.0,1.0,1
Q6SW48,1.0,1.0,1.0,2
Q6SW59,1.0,1.0,1.0,3
Q6SW67,1.0,1.0,1.0,9
Q6SW77,1.0,1.0,1.0,8
Q6SW79,1.0,1.0,1.0,3
Q6SW81,1.0,1.0,1.0,1
Q6SW82,1.0,1.0,1.0,4
Q6SW84,1.0,1.0,1.0,22
Q6SW85,1.0,1.0,1.0,11
Q6SW92,1.0,1.0,1.0,1
Q6SW98,1.0,1.0,1.0,3
Q6SWA3,1.0,1.0,1.0,4
Q6SWB7,1.0,1.0,1.0,1
Q6T310,0.0,0.0,0.0,2
Q6T4P5,0.0,0.0,0.0,4
Q6TDP4,0.0,0.0,0.0,3
Q6TFL3,0.0,0.0,0.0,13
Q6TFL4,0.0,0.0,0.0,2
Q6TGC4,0.0,0.0,0.0,9
Q6UB35,0.0,0.0,0.0,13
Q6UB98,0.0,0.0,0.0,5
Q6UB99,0.0,0.0,0.0,2
Q6ULP2,0.0,0.0,0.0,2
Q6UN15,0.0,0.0,0.0,2
Q6UUV7,0.0,0.0,0.0,3
Q6UUV9,0.0,0.0,0.0,2
Q6UVJ0,0.0,0.0,0.0,4
Q6UVK1,0.0,0.0,0.07692307692307693,13
Q6UW02,0.0,0.1111111111111111,0.0,9
Q6UW56,0.0,0.0,0.0,1
Q6UW63,0.0,0.0,0.0,8
Q6UW68,0.0,0.0,0.3333333333333333,3
Q6UW78,0.0,0.0,0.0,1
Q6UWB1,0.0,0.0,0.0,3
Q6UWD8,0.0,0.0,0.0,2
Q6UWE0,0.0,0.0,0.0,4
Q6UWH6,0.0,0.0,0.0,3
Q6UWJ1,0.0,0.0,0.0,5
Q6UWL2,0.0,0.0,0.0,4
Q6UWM7,0.0,0.0,0.0,3
Q6UWP7,0.0,0.0,0.0,2
Q6UWS5,0.0,0.0,0.0,1
Q6UWU2,0.0,0.0,0.0,8
Q6UWU4,0.0,0.0,0.0,3
Q6UWW8,0.0,0.0,0.0,5
Q6UWY0,0.0,0.0,0.0,5
Q6UWY2,0.0,0.0,0.0,2
Q6UWY5,0.0,0.0,0.0,1
Q6UWZ7,0.0,0.0,0.0,4
Q6UX01,0.0,0.0,0.0,4
Q6UX06,0.0,0.0,0.0,8
Q6UX41,0.0,0.0,0.0,8
Q6UX65,0.0,0.0,0.0,2
Q6UX71,0.0,0.0,0.0,3
Q6UX98,0.0,0.0,0.0,6
Q6UXB4,0.0,0.0,0.0,3
Q6UXD5,0.0,0.0,0.0,4
Q6UXG2,0.0,0.0,0.0,2
Q6UXG8,0.0,0.0,0.0,4
Q6UXH1,0.0,0.0,0.0,4
Q6UXK5,0.0,0.0,0.0,4
Q6UXM1,0.0,0.0,0.0,3
Q6UXN9,0.0,0.0,0.0,4
Q6UXP7,0.0,0.0,0.0,5
Q6UXT9,0.0,0.0,0.0,1
Q6UXV4,0.0,0.0,0.0,1
Q6UY14,0.0,0.0,0.0,3
Q6V0I7,1.0,1.0,1.0,19
Q6V1X1,0.0,0.0,0.0,7
Q6V702,0.0,0.0,0.0,1
Q6V9R5,0.0,0.0,0.0,1
Q6VEQ5,0.0,0.0,0.0,9
Q6VMQ6,0.0,0.0,0.0,6
Q6VN20,0.0,0.0,0.0,4
Q6VY07,0.0,0.0,0.0,5
Q6W2J9,0.0,0.0,0.0,2
Q6WCQ1,0.0,0.0,0.0,6
Q6WKZ4,0.0,0.0,0.0,5
Q6WRI0,0.0,0.0,0.0,12
Q6WRX3,0.0,0.0,0.0,8
Q6X4W1,0.0,0.0,0.5,2
Q6XQN6,0.0,0.0,0.0,7
Q6XUX3,0.0,0.0,0.0,8
Q6XZF7,0.0,0.0,0.0,11
Q6Y1H2,0.0,0.0,0.0,3
Q6Y288,0.0,0.0,0.0,3
Q6Y2X3,0.0,0.0,0.0,3
Q6Y7W6,0.0,0.0,0.0,5
Q6YBV0,0.0,0.0,0.0,8
Q6YHK3,0.0,0.0,0.0,13
Q6YHU6,0.0,0.0,0.0,24
Q6YI46,0.0,0.0,0.0,5
Q6YN16,0.0,0.0,0.0,5
Q6YP21,0.0,0.0,0.0,5
Q6ZMB5,0.0,0.0,0.0,2
Q6ZMD2,0.0,0.0,0.0,6
Q6ZMG9,0.0,0.0,0.0,1
Q6ZMH5,0.0,0.0,0.0,6
Q6ZMI0,0.0,0.0,0.0,5
Q6ZMI3,0.0,0.0,0.0,5
Q6ZMS4,0.0,0.0,0.0,1
Q6ZMT4,0.0,0.0,0.0,5
Q6ZMU5,0.0,0.0,0.0,7
Q6ZMV5,0.0,0.0,0.0,11
Q6ZMY3,0.0,0.0,0.0,4
Q6ZMZ3,0.0,0.0,0.0,11
Q6ZN16,0.0,0.0,0.0,12
Q6ZN18,0.0,0.0,0.0,4
Q6ZN28,0.0,0.0,0.0,7
Q6ZN30,0.0,0.0,0.0,5
Q6ZN54,0.0,0.0,0.0,4
Q6ZN55,0.0,0.0,0.0,6
Q6ZN66,0.0,0.0,0.0,5
Q6ZN84,0.0,0.14285714285714285,0.0,7
Q6ZNB7,0.0,0.0,0.0,5
Q6ZNJ1,1.0,1.0,1.0,32
Q6ZNL6,0.0,0.0,0.0,10
Q6ZP29,0.0,0.0,0.0,8
Q6ZP65,0.0,0.0,0.0,4
Q6ZP82,0.0,0.0,0.0,7
Q6ZQQ6,1.0,1.0,1.0,19
Q6ZQT7,0.0,0.0,0.0,1
Q6ZQX7,0.0,0.0,0.0,1
Q6ZQY3,0.0,0.0,0.0,3
Q6ZR08,1.0,1.0,1.0,19
Q6ZR37,0.0,0.0,0.0,6
Q6ZRI6,0.0,0.0,0.1111111111111111,9
Q6ZRP7,0.0,0.0,0.0,4
Q6ZRQ5,0.0,0.0,0.0,23
Q6ZRS2,1.0,1.0,1.0,13
Q6ZRV2,0.0,0.0,0.0,4
Q6ZS10,0.0,0.0,0.0,2
Q6ZS11,0.0,0.0,0.0,5
Q6ZS17,0.0,0.0,0.0,5
Q6ZS27,0.0,0.0,0.0,2
Q6ZS30,0.0,0.0,0.0,31
Q6ZS81,1.0,1.0,1.0,34
Q6ZSB9,0.0,0.0,0.0,2
Q6ZSS7,0.0,0.0,0.0,4
Q6ZSZ5,0.0,0.0,0.0,11
Q6ZT07,0.0,0.0,0.0,13
Q6ZT12,0.0,0.0,0.0,16
Q6ZT21,0.0,0.0,0.0,4
Q6ZT62,0.0,0.0,0.0,10
Q6ZT98,0.0,0.0,0.0,10
Q6ZTN6,0.0,0.0,0.0,5
Q6ZTW0,0.0,0.0,0.0,3
Q6ZU35,0.0,0.0,0.0,4
Q6ZU65,0.0,0.0,0.0,10
Q6ZU80,0.0,0.0,0.0,3
Q6ZUJ8,0.0,0.0,0.0,8
Q6ZUM4,0.0,0.0,0.0,1
Q6ZUS6,0.0,0.0,0.0,2
Q6ZUT9,0.0,0.0,0.0,12
Q6ZUX3,0.0,0.0,0.0,8
Q6ZV29,0.0,0.0,0.0,9
Q6ZV70,0.0,0.0,0.0,5
Q6ZV73,0.0,0.0,0.0,8
Q6ZVD7,0.0,0.0,0.0,5
Q6ZVD8,0.0,0.0,0.0,14
Q6ZVM7,0.0,0.0,0.0,9
Q6ZVN8,0.0,0.0,0.0,4
Q6ZW49,0.0,0.0,0.0,4
Q6ZWE6,0.0,0.0,0.0,5
Q6ZWJ1,0.0,0.0,0.0,4
Q6ZWT7,0.0,0.0,0.0,5
Q6ZXV5,0.0,0.0,0.0,8
Q6ZYL4,0.0,0.0,0.0,2
Q702N8,0.0,0.0,0.0,4
Q709C8,1.0,1.0,1.0,31
Q709F0,0.0,0.0,0.0,8
Q70CQ2,1.0,1.0,1.0,33
Q70CQ3,0.0,0.0,0.0,3
Q70E73,0.0,0.0,0.0,10
Q70EK8,0.0,0.0,0.0,2
Q70EL1,0.0,0.0,0.0,7
Q70EL2,0.0,0.0,0.0,7
Q70HW3,0.0,0.0,0.0,4
Q70IA6,0.0,0.0,0.0,5
Q70IA8,0.0,0.0,0.0,2
Q70J99,0.0,0.0,0.0,6
Q70JA7,0.0,0.0,0.0,6
Q70SY1,0.0,0.0,0.0,8
Q70UQ0,0.0,0.0,0.0,5
Q70Z35,0.0,0.0,0.0,8
Q712K3,0.0,0.0,0.0,2
Q719H9,0.0,0.0,0.0,2
Q71DI3,0.0,0.0,0.0,1
Q71F23,0.0,0.0,0.0,4
Q71F56,0.0,0.0,0.0,15
Q71RC2,0.0,0.0,0.0,2
Q71RG4,0.0,0.0,0.0,2
Q71SY5,0.0,0.0,0.0,2
Q71U36,0.0,0.0,0.0,2
Q71UI9,0.0,0.0,0.0,2
Q71UM5,0.0,0.0,0.0,1
Q75N03,0.0,0.0,0.0,1
Q75N90,1.0,1.0,1.0,2
Q75QN2,0.0,0.0,0.0,9
Q75T13,0.0,0.0,0.0,10
Q75V66,0.0,0.0,0.0,7
Q75VX8,0.0,0.0,0.0,2
Q765P7,0.0,0.0,0.0,7
Q76EJ3,0.0,0.0,0.0,4
Q76I76,0.0,0.0,0.0,5
Q76L83,0.0,0.0,0.0,8
Q76M96,0.0,0.0,0.0,3
Q76MJ5,0.0,0.0,0.0,6
Q76N32,0.0,0.0,0.0,6
Q76N89,0.0,0.0,0.0,7
Q76R62,1.0,1.0,1.0,4
Q76ZN8,1.0,1.0,1.0,2
Q786F2,1.0,1.0,1.0,5
Q786F3,1.0,1.0,1.0,5
Q7KYR7,0.0,0.0,0.0,4
Q7KZ85,0.0,0.0,0.0,9
Q7KZF4,0.0,0.0,0.0,13
Q7KZN9,0.0,0.0,0.0,4
Q7L014,0.0,0.0,0.0,4
Q7L099,0.0,0.0,0.0,5
Q7L0R7,0.0,0.0,0.0,3
Q7L190,0.0,0.0,0.0,2
Q7L1Q6,0.0,0.0,0.0,7
Q7L1V2,0.0,0.0,0.0,4
Q7L1W4,0.0,0.0,0.0,7
Q7L211,0.0,0.0,0.0,4
Q7L273,0.0,0.0,0.0,6
Q7L2E3,0.0,0.0,0.0,11
Q7L2H7,0.0,0.0,0.0,5
Q7L2K0,0.0,0.0,0.0,3
Q7L2R6,0.0,0.0,0.0,1
Q7L2Z9,0.0,0.0,0.0,2
Q7L3B6,0.0,0.0,0.0,2
Q7L3V2,0.0,0.0,0.0,2
Q7L4I2,0.0,0.0,0.0,4
Q7L513,0.0,0.0,0.0,3
Q7L523,0.0,0.0,0.0,4
Q7L576,0.0,0.0,0.0,17
Q7L590,0.0,0.0,0.0,2
Q7L591,0.0,0.0,0.0,1
Q7L5D6,0.0,0.0,0.0,2
Q7L5N1,0.0,0.0,0.0,3
Q7L5N7,0.0,0.0,0.0,2
Q7L5Y1,0.0,0.0,0.0,2
Q7L5Y9,0.0,0.0,0.0,3
Q7L622,0.0,0.0,0.0,3
Q7L775,0.0,0.0,0.0,6
Q7L7V1,0.0,0.0,0.0,3
Q7L7X3,0.0,0.0,0.0,4
Q7L804,0.0,0.0,0.0,4
Q7L8L6,0.0,0.0,0.0,10
Q7L8W6,0.0,0.0,0.0,1
Q7L9B9,0.0,0.0,0.0,7
Q7L9L4,0.0,0.0,0.0,2
Q7LBC6,0.0,0.0,0.0,9
Q7LBR1,0.0,0.0,0.0,3
Q7LDG7,0.0,0.0,0.0,7
Q7LG56,0.0,0.0,0.0,1
Q7LGA3,0.0,0.0,0.0,5
Q7LGC8,0.0,0.0,0.0,3
Q7RTN6,0.0,0.0,0.0,7
Q7RTP0,0.0,0.0,0.0,5
Q7RTP6,0.0,0.0,0.0,8
Q7RTS7,0.0,0.0,0.0,6
Q7RTS9,0.0,0.0,0.0,6
Q7RTU1,0.0,0.0,0.0,2
Q7RTU9,0.0,0.0,0.0,16
Q7RTV2,0.0,0.0,0.0,4
Q7RTW8,0.0,0.0,0.0,5
Q7RTX0,0.0,0.0,0.0,6
Q7RTX7,0.0,0.0,0.0,2
Q7RTY1,0.0,0.0,0.16666666666666666,6
Q7Z2D5,0.0,0.0,0.0,8
Q7Z2E3,0.0,0.0,0.0,2
Q7Z2K6,0.0,0.0,0.0,7
Q7Z2Q7,0.0,0.0,0.0,5
Q7Z2T5,0.0,0.0,0.0,8
Q7Z2W4,0.0,0.0,0.0,3
Q7Z2W7,0.0,0.0,0.0,8
Q7Z2W9,0.0,0.0,0.0,4
Q7Z2Y5,0.0,0.0,0.0,10
Q7Z2Y8,0.0,0.0,0.0,12
Q7Z2Z1,0.0,0.0,0.0,7
Q7Z333,0.0,0.0,0.0,15
Q7Z388,0.0,0.0,0.0,4
Q7Z392,0.0,0.0,0.0,14
Q7Z3B3,0.0,0.0,0.0,2
Q7Z3B4,0.0,0.0,0.0,5
Q7Z3C6,0.0,0.0,0.1111111111111111,9
Q7Z3E1,0.0,0.0,0.0,6
Q7Z3E2,0.0,0.0,0.0,8
Q7Z3E5,0.0,0.0,0.0,9
Q7Z3G6,0.0,0.0,0.0,1
Q7Z3H0,0.0,0.0,0.0,5
Q7Z3J2,0.0,0.0,0.0,14
Q7Z3K3,0.0,0.0,0.0,5
Q7Z3K6,0.0,0.0,0.0,4
Q7Z3T1,0.0,0.0,0.0,3
Q7Z3T8,0.0,0.0,0.0,6
Q7Z3U7,0.0,0.0,0.0,23
Q7Z3V4,0.0,0.0,0.0,11
Q7Z3Y7,0.0,0.0,0.0,7
Q7Z3Z4,0.0,0.0,0.1111111111111111,9
Q7Z401,0.0,0.0,0.0,11
Q7Z402,0.0,0.0,0.0,6
Q7Z403,0.0,0.0,0.0,7
Q7Z406,0.0,0.0,0.0,14
Q7Z407,1.0,1.0,1.0,7
Q7Z412,0.0,0.0,0.0,3
Q7Z418,0.0,0.0,0.0,5
Q7Z419,0.0,0.0,0.0,1
Q7Z429,0.0,0.0,0.0,1
Q7Z434,0.0,0.0,0.0,2
Q7Z442,0.0,0.0,0.0,14
Q7Z443,0.0,0.0,0.0,10
Q7Z449,0.0,0.0,0.0,5
Q7Z460,0.0,0.0,0.0,17
Q7Z465,0.0,0.0,0.0,4
Q7Z478,0.0,0.0,0.0,13
Q7Z494,0.0,0.0,0.0,12
Q7Z4F1,0.0,0.5,0.0,2
Q7Z4G1,0.0,0.0,0.0,1
Q7Z4H7,0.0,0.0,0.0,6
Q7Z4H8,0.0,0.0,0.0,7
Q7Z4I7,0.0,0.0,0.0,1
Q7Z4K8,0.0,0.0,0.0,5
Q7Z4L5,0.0,0.0,0.0,13
Q7Z4N2,0.0,0.0,0.0,10
Q7Z4N8,0.0,0.0,0.0,4
Q7Z4Q2,0.0,0.0,0.0,8
Q7Z4S6,0.0,0.0,0.0,5
Q7Z4V0,0.0,0.0,0.0,5
Q7Z4V5,0.0,0.0,0.0,2
Q7Z4W1,0.0,0.0,0.0,4
Q7Z4Y8,0.0,0.0,0.0,1
Q7Z569,0.0,0.0,0.0,2
Q7Z570,0.0,0.0,0.0,3
Q7Z589,0.0,0.0,0.0,5
Q7Z591,0.0,0.0,0.0,2
Q7Z5D8,0.0,0.0,0.0,1
Q7Z5J4,0.0,0.0,0.0,3
Q7Z5J8,0.0,0.0,0.0,8
Q7Z5K2,0.0,0.0,0.125,8
Q7Z5L0,0.0,0.0,0.0,2
Q7Z5L7,0.0,0.0,0.0,10
Q7Z5L9,0.0,0.0,0.0,3
Q7Z5M5,0.0,0.0,0.0,6
Q7Z5N4,0.0,0.0,0.0,10
Q7Z5P4,0.0,0.0,0.0,2
Q7Z5P9,1.0,1.0,1.0,8
Q7Z5R6,0.0,0.0,0.0,4
Q7Z5W3,0.0,0.0,0.0,4
Q7Z5Y7,0.0,0.0,0.0,1
Q7Z614,0.0,0.0,0.0,1
Q7Z624,0.0,0.0,0.0,4
Q7Z628,0.0,0.0,0.0,4
Q7Z695,0.0,0.0,0.0,6
Q7Z6A9,0.0,0.0,0.0,2
Q7Z6B0,0.0,0.0,0.0,3
Q7Z6B7,0.0,0.0,0.0,8
Q7Z6E9,0.0,0.0,0.0,6
Q7Z6G3,0.0,0.0,0.0,5
Q7Z6G8,0.0,0.0,0.0,7
Q7Z6I6,0.0,0.0,0.0,10
Q7Z6J2,0.0,0.0,0.0,4
Q7Z6J8,0.0,0.0,0.0,4
Q7Z6K3,0.0,0.0,0.0,1
Q7Z6L1,0.0,0.0,0.0,5
Q7Z6M2,0.0,0.0,0.0,5
Q7Z6M4,0.0,0.0,0.0,2
Q7Z6Z7,1.0,1.0,1.0,53
Q7Z736,0.0,0.0,0.0,2
Q7Z739,0.0,0.0,0.0,3
Q7Z7A1,0.0,0.0,0.0,25
Q7Z7A3,0.0,0.0,0.0,2
Q7Z7A4,0.0,0.0,0.0,6
Q7Z7B0,0.0,0.0,0.0,10
Q7Z7C8,0.0,0.0,0.0,2
Q7Z7D3,0.0,0.0,0.0,3
Q7Z7E8,0.0,0.0,0.0,3
Q7Z7F0,0.0,0.0,0.0,3
Q7Z7G8,1.0,1.0,1.0,34
Q7Z7H5,0.0,0.0,0.0,3
Q7Z7H8,0.0,0.0,0.0,2
Q7Z7J9,0.0,0.0,1.0,1
Q7Z7L1,0.0,0.0,0.0,4
Q7Z7L7,0.0,0.0,0.0,8
Q7Z7M0,1.0,1.0,1.0,8
Q7Z7M9,0.0,0.0,0.0,4
Q7Z7N9,0.0,0.0,0.0,1
Q80HT9,1.0,1.0,1.0,1
Q80HV2,1.0,1.0,1.0,3
Q80HV8,1.0,1.0,1.0,4
Q80HX0,1.0,1.0,1.0,6
Q80HX1,1.0,1.0,1.0,17
Q80HX6,1.0,1.0,1.0,5
Q80HX7,1.0,1.0,1.0,2
Q86SE9,0.0,0.0,0.0,3
Q86SF2,0.0,0.0,0.0,5
Q86SG6,0.0,0.0,0.0,3
Q86SJ2,0.0,0.0,0.0,4
Q86SQ0,0.0,0.0,0.0,6
Q86SQ7,0.0,0.0,0.0,7
Q86SQ9,0.0,0.0,0.0,2
Q86SR1,0.0,0.0,0.0,3
Q86SX3,0.0,0.0,0.0,6
Q86T24,0.0,0.0,0.0,4
Q86T65,0.0,0.0,0.0,8
Q86T75,0.0,0.0,0.0,5
Q86T82,0.0,0.0,0.0,2
Q86T90,0.0,0.0,0.0,5
Q86T96,0.0,0.0,0.0,2
Q86TA1,0.0,0.0,0.0,1
Q86TB3,0.0,0.0,0.0,6
Q86TB9,0.0,0.0,0.0,7
Q86TC9,0.0,0.0,0.0,4
Q86TG7,0.0,0.0,0.0,6
Q86TI0,0.0,0.0,0.0,9
Q86TI2,0.0,0.0,0.0,6
Q86TL0,0.0,0.0,0.0,1
Q86TM3,0.0,0.0,0.0,6
Q86TM6,0.0,0.0,0.0,6
Q86TU7,0.0,0.0,0.0,2
Q86TW2,0.0,0.0,0.0,6
Q86TY3,0.0,0.0,0.0,5
Q86U06,0.0,0.0,0.0,2
Q86U17,0.0,0.0,0.0,2
Q86U38,0.0,0.0,0.0,5
Q86U44,0.0,0.0,0.0,4
Q86U70,0.0,0.0,0.0,2
Q86U86,0.0,0.0,0.0,14
Q86U90,0.0,0.0,0.0,3
Q86UB9,0.0,0.0,0.0,7
Q86UC2,0.0,0.0,0.0,5
Q86UD0,0.0,0.0,0.0,4
Q86UD1,0.0,0.0,0.0,1
Q86UD5,0.0,0.0,0.16666666666666666,6
Q86UE4,0.0,0.0,0.0,2
Q86UE8,0.0,0.0,0.0,5
Q86UF1,0.0,0.0,0.0,1
Q86UK0,0.0,0.0,0.0,30
Q86UK7,0.0,0.0,0.0,3
Q86UL3,0.0,0.0,0.0,4
Q86UL8,0.0,0.0,0.0,9
Q86UP2,0.0,0.0,0.0,9
Q86UP3,1.0,1.0,1.0,15
Q86UP6,0.0,0.0,0.0,4
Q86UP8,0.0,0.0,0.0,7
Q86UQ4,1.0,1.0,1.0,57
Q86US8,0.0,0.0,0.0,6
Q86UT6,0.0,0.0,0.0,6
Q86UT8,0.0,0.0,0.0,2
Q86UU0,0.0,0.0,0.0,3
Q86UU1,0.0,0.0,0.0,5
Q86UV5,0.0,0.0,0.0,7
Q86UW6,0.0,0.0,0.0,11
Q86UX6,0.0,0.0,0.0,2
Q86UX7,0.0,0.0,0.0,4
Q86UY6,0.0,0.0,0.0,1
Q86UY8,0.0,0.0,0.0,2
Q86UZ6,0.0,0.0,0.0,3
Q86V15,0.0,0.0,0.0,3
Q86V20,0.0,0.0,0.0,3
Q86V21,0.0,0.0,0.0,6
Q86V24,0.0,0.0,0.0,7
Q86V40,0.0,0.0,0.0,1
Q86V48,0.0,0.0,0.0,4
Q86V59,0.0,0.0,0.0,5
Q86V81,0.0,0.0,0.0,2
Q86V85,0.0,0.0,0.0,4
Q86V86,0.0,0.0,0.0,1
Q86V87,0.0,0.0,0.0,7
Q86V88,0.0,0.0,0.0,2
Q86V97,0.0,0.0,0.0,4
Q86VB7,0.0,0.0,0.0,3
Q86VD1,0.0,0.0,0.0,8
Q86VD7,0.0,0.0,0.0,4
Q86VD9,0.0,0.0,0.0,7
Q86VE0,0.0,0.0,0.0,3
Q86VE9,0.0,0.0,0.0,5
Q86VH2,0.0,0.0,0.0,11
Q86VI1,0.0,0.0,0.0,11
Q86VI3,0.0,0.0,0.0,18
Q86VL8,0.0,0.0,0.0,4
Q86VM9,0.0,0.0,0.0,1
Q86VN1,0.0,0.0,0.0,4
Q86VP1,0.0,0.0,0.0,5
Q86VP3,0.0,0.0,0.0,2
Q86VP6,0.0,0.0,0.0,22
Q86VQ0,0.0,0.0,0.0,4
Q86VQ1,0.0,0.0,0.0,2
Q86VR2,0.0,0.0,0.0,4
Q86VR7,0.0,0.0,0.0,5
Q86VS3,0.0,0.0,0.0,9
Q86VS8,0.0,0.0,0.0,9
Q86VV8,0.0,0.0,0.0,29
Q86VW0,0.0,0.0,0.0,4
Q86VW1,0.0,0.0,0.0,6
Q86VY4,0.0,0.0,0.0,3
Q86VZ1,0.0,0.0,0.0,2
Q86VZ2,0.0,0.0,0.0,4
Q86VZ4,0.0,0.0,0.0,2
Q86VZ6,0.0,0.0,0.0,1
Q86W11,0.0,0.0,0.0,3
Q86W24,0.0,0.0,0.0,5
Q86W26,0.0,0.0,0.0,5
Q86W34,0.0,0.0,0.0,3
Q86W50,0.0,0.0,0.0,1
Q86W56,0.0,0.0,0.0,7
Q86W92,0.0,0.0,0.0,7
Q86WA6,0.0,0.0,0.0,1
Q86WA8,0.0,0.0,0.0,11
Q86WA9,0.0,0.0,0.0,7
Q86WB0,0.0,0.0,0.0,1
Q86WC4,0.0,0.0,0.0,3
Q86WG5,0.0,0.0,0.0,16
Q86WH2,0.0,0.0,0.0,2
Q86WI1,1.0,1.0,1.0,31
Q86WI3,0.0,0.0,0.0,24
Q86WJ1,0.0,0.0,0.0,7
Q86WK9,0.0,0.0,0.0,7
Q86WN1,0.0,0.0,0.0,5
Q86WR0,0.0,0.0,0.0,1
Q86WR7,0.0,0.0,0.0,4
Q86WV1,0.0,0.0,0.0,2
Q86WV6,0.0,0.0,0.0,4
Q86X02,0.0,0.0,0.0,6
Q86X10,0.0,0.0,0.0,12
Q86X19,0.0,0.0,0.0,2
Q86X24,0.0,0.0,0.0,4
