uniprot_id	uniprot_length	af_length	length_match	has_isoform_suffix	downloaded_model	coverage	n_peptides	n_context_matches	n_context_mismatches
O95671	621	621	True	False	alphafold_v6	ok	5	5	0
Q9UID3	782	782	True	False	alphafold_v6	ok	13	13	0
Q13444	863	863	True	False	alphafold_v6	ok	3	3	0
O94953	1096	1096	True	False	alphafold_v6	ok	1	1	0
Q8NCK7	447	471	False	False	alphafold_v6	ok	1	0	1
Q9BXJ7	453	453	True	False	alphafold_v6	ok	0	0	0
Q66LE6	453	453	True	False	alphafold_v6	ok	1	1	0
Q9NYG2	299	299	True	False	alphafold_v6	ok	0	0	0
Q96FF9	252	252	True	False	alphafold_v6	ok	1	1	0
P0CL85	134	134	True	False	alphafold_v6	ok	1	1	0
P10909	449	449	True	False	alphafold_v6	ok	2	2	0
Q7L7X3	1001	1001	True	False	alphafold_v6	ok	3	3	0
A6NCE7	125	125	True	False	alphafold_v6	ok	1	1	0
Q86TA1	216	216	True	False	alphafold_v6	ok	1	1	0
P05386	114	114	True	False	alphafold_v6	ok	2	2	0
Q5ZPR3	534	534	True	False	alphafold_v6	ok	1	1	0
P52799	333	333	True	False	alphafold_v6	ok	1	1	0
Q8TCC3	161	161	True	False	alphafold_v6	ok	2	2	0
P18146	543	543	True	False	alphafold_v6	ok	2	2	0
G3V1P2	276	276	True	False	alphafold_v6	ok	2	2	0
P48165	433	433	True	False	alphafold_v6	ok	1	1	0
O95905	644	644	True	False	alphafold_v6	ok	7	7	0
Q8IZ73	545	545	True	False	alphafold_v6	ok	1	1	0
Q5JQC4	288	288	True	False	alphafold_v6	ok	4	4	0
Q5T7M9	428	428	True	False	alphafold_v6	ok	1	1	0
P22695	453	453	True	False	alphafold_v6	ok	7	7	0
O43184	909	909	True	False	alphafold_v6	ok	0	0	0
Q0VG06	881	881	True	False	alphafold_v6	ok	4	4	0
Q56NI9	601	601	True	False	alphafold_v6	ok	4	4	0
Q8NCW6	608	608	True	False	alphafold_v6	ok	2	2	0
H0YH69	345	345	True	False	alphafold_v6	ok	1	1	0
Q86UP6	607	607	True	False	alphafold_v6	ok	1	1	0
P46199	727	727	True	False	alphafold_v6	ok	5	5	0
Q9P0K8	574	574	True	False	alphafold_v6	ok	0	0	0
Q01196	453	453	True	False	alphafold_v6	ok	2	2	0
P53007	311	311	True	False	alphafold_v6	ok	3	3	0
P43034	410	410	True	False	alphafold_v6	ok	2	2	0
Q9Y6D5	1785	1785	True	False	alphafold_v6	ok	3	3	0
Q14684	758	758	True	False	alphafold_v6	ok	3	3	0
Q15643	1979	1979	True	False	alphafold_v6	ok	15	15	0
Q9HCI5	957	957	True	False	alphafold_v6	ok	0	0	0
P28068	263	263	True	False	alphafold_v6	ok	0	0	0
Q29980	383	383	True	False	alphafold_v6	ok	1	1	0
Q15233	471	471	True	False	alphafold_v6	ok	6	6	0
O14879	490	490	True	False	alphafold_v6	ok	4	4	0
Q03188	943	943	True	False	alphafold_v6	ok	5	5	0
O95807	157	157	True	False	alphafold_v6	ok	1	1	0
Q9NUX5	634	634	True	False	alphafold_v6	ok	1	1	0
Q96ES7	293	293	True	False	alphafold_v6	ok	3	3	0
Q9H106	197	197	True	False	alphafold_v6	ok	1	1	0
A6NKB5	2137	2137	True	False	alphafold_v6	ok	0	0	0
Q99653	195	195	True	False	alphafold_v6	ok	0	0	0
Q6P1N9	297	297	True	False	alphafold_v6	ok	2	2	0
P43235	329	329	True	False	alphafold_v6	ok	1	1	0
Q9Y2H2	1132	1132	True	False	alphafold_v6	ok	4	4	0
O94855	1032	1032	True	False	alphafold_v6	ok	4	4	0
Q15293	331	331	True	False	alphafold_v6	ok	5	5	0
Q15637	639	639	True	False	alphafold_v6	ok	0	0	0
O94760	285	285	True	False	alphafold_v6	ok	0	0	0
Q92819	552	552	True	False	alphafold_v6	ok	3	3	0
Q9H0N5	130	130	True	False	alphafold_v6	ok	1	1	0
Q8N4U5	519	519	True	False	alphafold_v6	ok	4	4	0
Q8NGL6	344	344	True	False	alphafold_v6	ok	1	1	0
Q8RH08	351	351	True	False	alphafold_v6	ok	1	1	0
O15344	667	667	True	False	alphafold_v6	ok	1	1	0
Q6DT37	1551	1551	True	False	alphafold_v6	ok	1	1	0
Q15061	677	677	True	False	alphafold_v6	ok	6	6	0
Q16612	68	68	True	False	alphafold_v6	ok	1	1	0
Q9BVL2	599	599	True	False	alphafold_v6	ok	1	1	0
Q93050	837	837	True	False	alphafold_v6	ok	5	5	0
P43361	318	318	True	False	alphafold_v6	ok	0	0	0
Q9HDC9	416	416	True	False	alphafold_v6	ok	2	2	0
A0A2R8Y4I8	583	583	True	False	alphafold_v6	ok	0	0	0
Q9NYI0	1048	1048	True	False	alphafold_v6	ok	3	3	0
Q8NAA4	619	619	True	False	alphafold_v6	ok	2	2	0
Q9C0D5	1861	1861	True	False	alphafold_v6	ok	13	13	0
O14744	637	637	True	False	alphafold_v6	ok	5	5	0
Q9H4H8	585	585	True	False	alphafold_v6	ok	5	5	0
O75807	674	674	True	False	alphafold_v6	ok	1	1	0
Q13627	763	763	True	False	alphafold_v6	ok	4	4	0
P61326	146	146	True	False	alphafold_v6	ok	1	1	0
O14976	1311	1311	True	False	alphafold_v6	ok	4	4	0
Q96N64	755	755	True	False	alphafold_v6	ok	1	1	0
Q7Z4H2	196	196	True	False	alphafold_v6	ok	1	1	0
Q9BVJ6	771	771	True	False	alphafold_v6	ok	3	3	0
O75964	103	103	True	False	alphafold_v6	ok	5	5	0
Q8NHV4	660	660	True	False	alphafold_v6	ok	5	5	0
O75306	463	463	True	False	alphafold_v6	ok	5	5	0
Q5W5X9	447	447	True	False	alphafold_v6	ok	2	2	0
Q9Y6C2	1016	1016	True	False	alphafold_v6	ok	6	6	0
P11362	822	822	True	False	alphafold_v6	ok	1	1	0
Q5T089	497	497	True	False	alphafold_v6	ok	1	1	0
Q9UK28	342	342	True	False	alphafold_v6	ok	1	1	0
Q96I25	401	401	True	False	alphafold_v6	ok	1	1	0
Q8N465	521	521	True	False	alphafold_v6	ok	0	0	0
Q6P1K8	395	395	True	False	alphafold_v6	ok	1	1	0
Q6DN90	963	963	True	False	alphafold_v6	ok	5	5	0
H0YHP2	621	621	True	False	alphafold_v6	ok	1	1	0
Q07157	1748	1748	True	False	alphafold_v6	ok	8	8	0
Q92502	1023	1023	True	False	alphafold_v6	ok	5	5	0
P41236	205	205	True	False	alphafold_v6	ok	1	1	0
Q9UJ04	414	414	True	False	alphafold_v6	ok	0	0	0
Q96QD5	511	511	True	False	alphafold_v6	ok	0	0	0
O60885	1362	1362	True	False	alphafold_v6	ok	5	5	0
P02654	83	83	True	False	alphafold_v6	ok	0	0	0
O14920	756	756	True	False	alphafold_v6	ok	2	2	0
Q6IAA8	161	161	True	False	alphafold_v6	ok	1	1	0
O15021	2623	2623	True	False	alphafold_v6	ok	3	3	0
Q9UHV5	662	662	True	False	alphafold_v6	ok	1	1	0
P14859	743	743	True	False	alphafold_v6	ok	1	1	0
O14654	1257	1257	True	False	alphafold_v6	ok	1	1	0
P38936	164	164	True	False	alphafold_v6	ok	2	2	0
Q5HY98	468	468	True	False	alphafold_v6	ok	1	1	0
O95644	943	943	True	False	alphafold_v6	ok	3	3	0
P10398	606	606	True	False	alphafold_v6	ok	3	3	0
V4Z5V1	222	222	True	False	alphafold_v6	ok	1	1	0
P16455	207	207	True	False	alphafold_v6	ok	2	2	0
P36508	570	570	True	False	alphafold_v6	ok	1	1	0
Q9H501	851	851	True	False	alphafold_v6	ok	1	1	0
P45378	269	269	True	False	alphafold_v6	ok	1	1	0
Q9UNL2	185	185	True	False	alphafold_v6	ok	3	3	0
Q3KQV9	507	507	True	False	alphafold_v6	ok	0	0	0
Q9P0P0	153	153	True	False	alphafold_v6	ok	0	0	0
O15523	660	660	True	False	alphafold_v6	ok	1	1	0
Q9Y5U4	225	225	True	False	alphafold_v6	ok	1	1	0
Q9Y4C1	1321	1321	True	False	alphafold_v6	ok	4	4	0
O75325	713	713	True	False	alphafold_v6	ok	1	1	0
Q8N3Y1	598	598	True	False	alphafold_v6	ok	2	2	0
Q9BZH6	1224	1224	True	False	alphafold_v6	ok	3	3	0
E5RJR1	489	489	True	False	alphafold_v6	ok	0	0	0
P55854	103	103	True	False	alphafold_v6	ok	0	0	0
Q9NS69	142	142	True	False	alphafold_v6	ok	2	2	0
O95865	285	285	True	False	alphafold_v6	ok	0	0	0
P01715	115	115	True	False	alphafold_v6	ok	0	0	0
Q8TCT6	384	384	True	False	alphafold_v6	ok	1	1	0
Q13671	783	783	True	False	alphafold_v6	ok	5	5	0
P21283	382	382	True	False	alphafold_v6	ok	5	5	0
Q86WV1	359	359	True	False	alphafold_v6	ok	1	1	0
Q99741	560	560	True	False	alphafold_v6	ok	7	7	0
P17787	502	502	True	False	alphafold_v6	ok	0	0	0
Q12933	501	501	True	False	alphafold_v6	ok	7	7	0
P55060	971	971	True	False	alphafold_v6	ok	10	10	0
Q16821	1122	1122	True	False	alphafold_v6	ok	1	1	0
A0JNW5	1464	1464	True	False	alphafold_v6	ok	10	10	0
Q9Y6N7	1651	1651	True	False	alphafold_v6	ok	0	0	0
P62280	158	158	True	False	alphafold_v6	ok	5	5	0
O15516	846	846	True	False	alphafold_v6	ok	3	3	0
P10696	532	532	True	False	alphafold_v6	ok	0	0	0
Q8N292	157	157	True	False	alphafold_v6	ok	1	1	0
Q5VY09	327	327	True	False	alphafold_v6	ok	1	1	0
Q9Y547	144	144	True	False	alphafold_v6	ok	1	1	0
Q9BTF0	503	503	True	False	alphafold_v6	ok	3	3	0
P62256	183	183	True	False	alphafold_v6	ok	2	2	0
P49771	235	235	True	False	alphafold_v6	ok	1	1	0
Q1ED43	1098	1098	True	False	alphafold_v6	ok	1	1	0
Q15642	601	601	True	False	alphafold_v6	ok	2	2	0
Q02509	477	477	True	False	alphafold_v6	ok	1	1	0
Q9UL15	447	447	True	False	alphafold_v6	ok	1	1	0
Q96NL6	688	688	True	False	alphafold_v6	ok	1	1	0
P43356	314	314	True	False	alphafold_v6	ok	2	2	0
Q9HBE1	687	687	True	False	alphafold_v6	ok	5	5	0
Q92541	710	710	True	False	alphafold_v6	ok	2	2	0
O43505	415	415	True	False	alphafold_v6	ok	0	0	0
Q30154	266	266	True	False	alphafold_v6	ok	2	2	0
Q96C11	551	551	True	False	alphafold_v6	ok	0	0	0
Q96ES6	412	412	True	False	alphafold_v6	ok	5	5	0
Q9Y263	795	795	True	False	alphafold_v6	ok	5	5	0
Q8WZ60	621	621	True	False	alphafold_v6	ok	2	2	0
Q6GMR7	532	532	True	False	alphafold_v6	ok	0	0	0
P21754	424	424	True	False	alphafold_v6	ok	1	1	0
Q96A19	550	550	True	False	alphafold_v6	ok	1	1	0
Q9Y5S1	764	764	True	False	alphafold_v6	ok	9	9	0
Q9P0S9	112	112	True	False	alphafold_v6	ok	1	1	0
Q92800	747	747	True	False	alphafold_v6	ok	0	0	0
Q8IV33	1275	1275	True	False	alphafold_v6	ok	0	0	0
G3V1B9	519	519	True	False	alphafold_v6	ok	1	1	0
Q99879	126	126	True	False	alphafold_v6	ok	1	1	0
Q8TCT7	592	592	True	False	alphafold_v6	ok	0	0	0
Q96GQ7	765	765	True	False	alphafold_v6	ok	12	12	0
Q9UER7	740	740	True	False	alphafold_v6	ok	1	1	0
Q9UGI0	708	708	True	False	alphafold_v6	ok	0	0	0
Q9NS18-2	165	165	True	True	alphafold_v6	ok	0	0	0
Q676U5	607	607	True	False	alphafold_v6	ok	5	5	0
P24534	225	225	True	False	alphafold_v6	ok	0	0	0
Q13421	622	622	True	False	alphafold_v6	ok	6	6	0
Q9C093	1822	1822	True	False	alphafold_v6	ok	0	0	0
O00459	728	728	True	False	alphafold_v6	ok	0	0	0
Q9Y239	953	953	True	False	alphafold_v6	ok	1	1	0
Q9BX10	602	602	True	False	alphafold_v6	ok	4	4	0
P28360	303	303	True	False	alphafold_v6	ok	0	0	0
Q5JTD0	557	557	True	False	alphafold_v6	ok	2	2	0
Q96A33	483	483	True	False	alphafold_v6	ok	1	1	0
P48380	749	749	True	False	alphafold_v6	ok	4	4	0
Q9C0I1	747	747	True	False	alphafold_v6	ok	4	4	0
P16284	738	738	True	False	alphafold_v6	ok	3	3	0
P50416	773	773	True	False	alphafold_v6	ok	5	5	0
Q96BR1	496	496	True	False	alphafold_v6	ok	3	3	0
P53370	316	316	True	False	alphafold_v6	ok	1	1	0
Q66K14	1250	1250	True	False	alphafold_v6	ok	4	4	0
Q96ST3	1273	1273	True	False	alphafold_v6	ok	7	7	0
Q6UW63	502	502	True	False	alphafold_v6	ok	2	2	0
Q9UJA2	301	301	True	False	alphafold_v6	ok	2	2	0
Q8WYQ5	773	773	True	False	alphafold_v6	ok	1	1	0
O15182	167	167	True	False	alphafold_v6	ok	0	0	0
O60353	706	706	True	False	alphafold_v6	ok	3	3	0
O75838	187	187	True	False	alphafold_v6	ok	2	2	0
P49757	651	651	True	False	alphafold_v6	ok	2	2	0
P08631	526	526	True	False	alphafold_v6	ok	2	2	0
O14924	1447	1447	True	False	alphafold_v6	ok	2	2	0
Q8N6V9	391	391	True	False	alphafold_v6	ok	2	2	0
Q9H3P7	528	528	True	False	alphafold_v6	ok	0	0	0
Q6IC98	578	578	True	False	alphafold_v6	ok	3	3	0
P25788	255	255	True	False	alphafold_v6	ok	2	2	0
A0A0F7UNF9	132	132	True	False	alphafold_v6	ok	0	0	0
B9PH46	475	475	True	False	alphafold_v6	ok	1	1	0
Q9BR11	485	485	True	False	alphafold_v6	ok	3	3	0
Q9H4B7	451	451	True	False	alphafold_v6	ok	2	2	0
Q14656	261	261	True	False	alphafold_v6	ok	0	0	0
P32241	457	457	True	False	alphafold_v6	ok	0	0	0
Q9NWW5	311	311	True	False	alphafold_v6	ok	1	1	0
Q96SY0	518	518	True	False	alphafold_v6	ok	1	1	0
Q96MW5	612	612	True	False	alphafold_v6	ok	6	6	0
P19320	739	739	True	False	alphafold_v6	ok	2	2	0
A8MWX3	477	477	True	False	alphafold_v6	ok	2	2	0
A0A7I2R3P8	1034	1034	True	False	alphafold_v6	ok	1	1	0
P18428	481	481	True	False	alphafold_v6	ok	2	2	0
Q9UMQ3	279	279	True	False	alphafold_v6	ok	1	1	0
O60547	372	372	True	False	alphafold_v6	ok	4	4	0
Q96A56	240	240	True	False	alphafold_v6	ok	1	1	0
O15143	372	372	True	False	alphafold_v6	ok	2	2	0
P83731	157	157	True	False	alphafold_v6	ok	1	1	0
Q9UK41	221	221	True	False	alphafold_v6	ok	2	2	0
P0C5J1	330	330	True	False	alphafold_v6	ok	0	0	0
Q9Y2Q0	1164	1164	True	False	alphafold_v6	ok	1	1	0
Q9BTV7	478	478	True	False	alphafold_v6	ok	2	2	0
Q12948	553	553	True	False	alphafold_v6	ok	2	2	0
Q9UQD0	1980	1980	True	False	alphafold_v6	ok	1	1	0
P02671	866	866	True	False	alphafold_v6	ok	1	1	0
Q9Y580	266	266	True	False	alphafold_v6	ok	1	1	0
Q641Q2	1341	1341	True	False	alphafold_v6	ok	4	4	0
Q9Y2E6	619	619	True	False	alphafold_v6	ok	1	1	0
P13051	313	313	True	False	alphafold_v6	ok	2	2	0
Q9Y2G3	1177	1177	True	False	alphafold_v6	ok	3	3	0
B9QFL1	439	439	True	False	alphafold_v6	ok	0	0	0
Q86X10	1494	1494	True	False	alphafold_v6	ok	9	9	0
P42694	1942	1942	True	False	alphafold_v6	ok	5	5	0
P07988	381	381	True	False	alphafold_v6	ok	1	1	0
Q8N0Z6	440	440	True	False	alphafold_v6	ok	1	1	0
Q2G1K8	222	222	True	False	alphafold_v6	ok	1	1	0
O14896	467	467	True	False	alphafold_v6	ok	3	3	0
Q9NP55	256	256	True	False	alphafold_v6	ok	1	1	0
A0A125YV47	229	229	True	False	alphafold_v6	ok	0	0	0
P30520	456	456	True	False	alphafold_v6	ok	1	1	0
P62316	118	118	True	False	alphafold_v6	ok	0	0	0
P09493	284	284	True	False	alphafold_v6	ok	0	0	0
Q96IZ6	378	378	True	False	alphafold_v6	ok	0	0	0
Q96TC7	470	470	True	False	alphafold_v6	ok	2	2	0
Q9NSE4	1012	1012	True	False	alphafold_v6	ok	4	4	0
Q86VE9	423	423	True	False	alphafold_v6	ok	1	1	0
P04083	346	346	True	False	alphafold_v6	ok	1	1	0
Q9NTZ6	932	932	True	False	alphafold_v6	ok	2	2	0
Q9ULP9	559	559	True	False	alphafold_v6	ok	3	3	0
Q8IV32	467	467	True	False	alphafold_v6	ok	1	1	0
Q9H239	520	520	True	False	alphafold_v6	ok	1	1	0
Q9H6Y7	350	350	True	False	alphafold_v6	ok	2	2	0
Q8IY22	773	773	True	False	alphafold_v6	ok	3	3	0
P30084	290	290	True	False	alphafold_v6	ok	3	3	0
P26639	723	723	True	False	alphafold_v6	ok	8	8	0
Q9BUY5	554	554	True	False	alphafold_v6	ok	1	1	0
O43169	150	150	True	False	alphafold_v6	ok	1	1	0
O75460	977	977	True	False	alphafold_v6	ok	2	2	0
Q86TX2	421	421	True	False	alphafold_v6	ok	0	0	0
Q8N357	371	371	True	False	alphafold_v6	ok	2	2	0
P09104	434	434	True	False	alphafold_v6	ok	3	3	0
Q13442	181	181	True	False	alphafold_v6	ok	1	1	0
Q9UPI3	526	526	True	False	alphafold_v6	ok	2	2	0
F8WE52	123	123	True	False	alphafold_v6	ok	1	1	0
Q9BXR5	811	811	True	False	alphafold_v6	ok	5	5	0
Q9Y692	573	573	True	False	alphafold_v6	ok	5	5	0
Q13232	169	169	True	False	alphafold_v6	ok	3	3	0
E5RJZ2	37	37	True	False	alphafold_v6	ok	0	0	0
Q96J65	1359	1359	True	False	alphafold_v6	ok	1	1	0
P01374	205	205	True	False	alphafold_v6	ok	0	0	0
P26358	1616	1616	True	False	alphafold_v6	ok	19	19	0
Q13609	305	305	True	False	alphafold_v6	ok	0	0	0
P9WJ95	493	493	True	False	alphafold_v6	ok	0	0	0
H3BMF7	200	200	True	False	alphafold_v6	ok	0	0	0
Q9NVN3	520	520	True	False	alphafold_v6	ok	0	0	0
H3BP35	271	271	True	False	alphafold_v6	ok	1	1	0
Q2PPJ7	1873	1873	True	False	alphafold_v6	ok	3	3	0
Q9UHQ4	241	241	True	False	alphafold_v6	ok	0	0	0
Q15349	733	733	True	False	alphafold_v6	ok	1	1	0
P35749	1972	1972	True	False	alphafold_v6	ok	7	7	0
Q9Y6U3	715	715	True	False	alphafold_v6	ok	0	0	0
Q14679	1199	1199	True	False	alphafold_v6	ok	3	3	0
O60504	671	671	True	False	alphafold_v6	ok	0	0	0
P41279	467	467	True	False	alphafold_v6	ok	2	2	0
P26232	953	953	True	False	alphafold_v6	ok	4	4	0
Q96JZ2	352	352	True	False	alphafold_v6	ok	1	1	0
Q9BZG8	438	438	True	False	alphafold_v6	ok	2	2	0
O60907	577	577	True	False	alphafold_v6	ok	1	1	0
O43516	503	503	True	False	alphafold_v6	ok	1	1	0
Q9Y5V0	76	76	True	False	alphafold_v6	ok	1	1	0
Q92995	863	863	True	False	alphafold_v6	ok	5	5	0
Q96R06	1193	1193	True	False	alphafold_v6	ok	8	8	0
Q9NYW4	299	299	True	False	alphafold_v6	ok	0	0	0
Q9NX38	181	181	True	False	alphafold_v6	ok	1	1	0
P22455	802	802	True	False	alphafold_v6	ok	1	1	0
Q96A09	425	425	True	False	alphafold_v6	ok	1	1	0
P61803	113	113	True	False	alphafold_v6	ok	3	3	0
P51854	596	596	True	False	alphafold_v6	ok	1	1	0
Q8N122	1335	1335	True	False	alphafold_v6	ok	11	11	0
Q5HYW3	569	569	True	False	alphafold_v6	ok	1	1	0
P58397	1594	1594	True	False	alphafold_v6	ok	1	1	0
P51530	1060	1060	True	False	alphafold_v6	ok	6	6	0
Q6PGP7	1564	1564	True	False	alphafold_v6	ok	10	10	0
P53597	346	346	True	False	alphafold_v6	ok	2	2	0
P06681	752	752	True	False	alphafold_v6	ok	3	3	0
Q01432	767	767	True	False	alphafold_v6	ok	1	1	0
P41218	407	407	True	False	alphafold_v6	ok	1	1	0
Q92567	244	244	True	False	alphafold_v6	ok	2	2	0
Q58FF3	399	399	True	False	alphafold_v6	ok	1	1	0
A3KMH1	1905	1905	True	False	alphafold_v6	ok	12	12	0
Q8NEV8	1989	1989	True	False	alphafold_v6	ok	1	1	0
A8MTT3	80	80	True	False	alphafold_v6	ok	1	1	0
P07910	306	306	True	False	alphafold_v6	ok	4	4	0
B9PVQ3	107	107	True	False	alphafold_v6	ok	0	0	0
Q8NHM5	1336	1336	True	False	alphafold_v6	ok	5	5	0
Q8TD30	523	523	True	False	alphafold_v6	ok	1	1	0
Q9H8M1	238	238	True	False	alphafold_v6	ok	3	3	0
P78563	741	741	True	False	alphafold_v6	ok	1	1	0
P46019	1235	1235	True	False	alphafold_v6	ok	2	2	0
V7IF06	420	420	True	False	alphafold_v6	ok	1	1	0
Q8WUE5	264	264	True	False	alphafold_v6	ok	0	0	0
Q15542	800	800	True	False	alphafold_v6	ok	1	1	0
Q9HA47	277	277	True	False	alphafold_v6	ok	1	1	0
Q70IA8	216	216	True	False	alphafold_v6	ok	1	1	0
P61586	193	193	True	False	alphafold_v6	ok	2	2	0
Q86W50	562	562	True	False	alphafold_v6	ok	1	1	0
P07864	332	332	True	False	alphafold_v6	ok	0	0	0
A0A0A0MSI5	201	201	True	False	alphafold_v6	ok	1	1	0
Q13950	521	521	True	False	alphafold_v6	ok	3	3	0
Q8IWB4	1347	1347	True	False	alphafold_v6	ok	1	1	0
Q6P9G4	183	183	True	False	alphafold_v6	ok	0	0	0
O14757	476	476	True	False	alphafold_v6	ok	4	4	0
Q96SA4	455	455	True	False	alphafold_v6	ok	2	2	0
Q8N653	840	840	True	False	alphafold_v6	ok	3	3	0
Q53FZ2	586	586	True	False	alphafold_v6	ok	0	0	0
P00325	375	375	True	False	alphafold_v6	ok	1	1	0
Q5DID0	1318	1318	True	False	alphafold_v6	ok	1	1	0
Q9NZ01	308	308	True	False	alphafold_v6	ok	4	4	0
Q92545	1883	1883	True	False	alphafold_v6	ok	9	9	0
Q8IZQ8	938	938	True	False	alphafold_v6	ok	2	2	0
P42785	496	496	True	False	alphafold_v6	ok	6	6	0
O95619	227	227	True	False	alphafold_v6	ok	2	2	0
Q8TA94	476	476	True	False	alphafold_v6	ok	2	2	0
Q16769	361	361	True	False	alphafold_v6	ok	0	0	0
O75916	674	674	True	False	alphafold_v6	ok	1	1	0
Q8NC44	543	543	True	False	alphafold_v6	ok	2	2	0
A6NCF5	533	533	True	False	alphafold_v6	ok	2	2	0
Q9UPW5	1226	1226	True	False	alphafold_v6	ok	2	2	0
Q9NQT5	275	275	True	False	alphafold_v6	ok	1	1	0
Q9UJA3	840	840	True	False	alphafold_v6	ok	7	7	0
Q96B67	414	414	True	False	alphafold_v6	ok	1	1	0
O15492	202	202	True	False	alphafold_v6	ok	0	0	0
Q8TBM8	379	379	True	False	alphafold_v6	ok	0	0	0
Q96E22	293	293	True	False	alphafold_v6	ok	4	4	0
Q9BUJ2	856	856	True	False	alphafold_v6	ok	4	4	0
O95456	288	288	True	False	alphafold_v6	ok	4	4	0
Q96SC8	542	542	True	False	alphafold_v6	ok	0	0	0
Q5T0N1	1121	1121	True	False	alphafold_v6	ok	1	1	0
Q9BQI0	150	150	True	False	alphafold_v6	ok	0	0	0
H0YHF6	225	225	True	False	alphafold_v6	ok	1	1	0
Q96A54	375	375	True	False	alphafold_v6	ok	3	3	0
P59768	71	71	True	False	alphafold_v6	ok	0	0	0
Q9Y3A5	250	250	True	False	alphafold_v6	ok	3	3	0
Q86U44	580	580	True	False	alphafold_v6	ok	6	6	0
Q8NBK3	374	374	True	False	alphafold_v6	ok	1	1	0
H3BNM9	317	317	True	False	alphafold_v6	ok	1	1	0
A6NCL7	494	494	True	False	alphafold_v6	ok	2	2	0
Q58EX2	2172	2172	True	False	alphafold_v6	ok	0	0	0
Q9Y5U2	329	329	True	False	alphafold_v6	ok	0	0	0
Q96EP9	437	437	True	False	alphafold_v6	ok	2	2	0
Q96B36	256	256	True	False	alphafold_v6	ok	1	1	0
Q9H1E3	243	243	True	False	alphafold_v6	ok	0	0	0
Q29443	704	704	True	False	alphafold_v6	ok	0	0	0
O76036	304	304	True	False	alphafold_v6	ok	0	0	0
Q6W2J9	1755	1755	True	False	alphafold_v6	ok	4	4	0
Q9BYG5	372	372	True	False	alphafold_v6	ok	2	2	0
P14406	83	83	True	False	alphafold_v6	ok	2	2	0
Q9H336	500	500	True	False	alphafold_v6	ok	1	1	0
Q8N6T7	355	355	True	False	alphafold_v6	ok	0	0	0
P28482	360	360	True	False	alphafold_v6	ok	1	1	0
A6NHL2	446	446	True	False	alphafold_v6	ok	0	0	0
Q9BUQ8	820	820	True	False	alphafold_v6	ok	0	0	0
H0YKC7	290	290	True	False	alphafold_v6	ok	1	1	0
A0A2R8Y7T9	59	59	True	False	alphafold_v6	ok	1	1	0
P53567	150	150	True	False	alphafold_v6	ok	3	3	0
P62266	143	143	True	False	alphafold_v6	ok	3	3	0
P52824	942	942	True	False	alphafold_v6	ok	1	1	0
Q9UPY8	281	281	True	False	alphafold_v6	ok	2	2	0
Q8NBS3	875	875	True	False	alphafold_v6	partial:1-875	2	0	0
O14929	419	419	True	False	alphafold_v6	ok	2	2	0
O00458	451	451	True	False	alphafold_v6	ok	1	1	0
Q01813	784	784	True	False	alphafold_v6	ok	4	4	0
Q6V9R5	426	426	True	False	alphafold_v6	ok	1	1	0
P81408	668	668	True	False	alphafold_v6	ok	1	1	0
Q13287	307	307	True	False	alphafold_v6	ok	1	1	0
Q9Y3E5	179	179	True	False	alphafold_v6	ok	2	2	0
O14986	540	540	True	False	alphafold_v6	ok	2	2	0
Q15582	683	683	True	False	alphafold_v6	ok	7	7	0
Q5JVG2	852	852	True	False	alphafold_v6	ok	0	0	0
Q9NPE3	64	64	True	False	alphafold_v6	ok	2	2	0
Q9UNY4	1162	1162	True	False	alphafold_v6	ok	7	7	0
Q16658	493	493	True	False	alphafold_v6	ok	1	1	0
Q10469	447	447	True	False	alphafold_v6	ok	1	1	0
Q53T94	588	588	True	False	alphafold_v6	ok	3	3	0
Q13905	1077	1077	True	False	alphafold_v6	ok	3	3	0
Q8NH43	312	312	True	False	alphafold_v6	ok	1	1	0
Q9C0F1	390	390	True	False	alphafold_v6	ok	2	2	0
Q9UP38	647	647	True	False	alphafold_v6	ok	1	1	0
P16278	677	677	True	False	alphafold_v6	ok	3	3	0
Q9NP81	518	518	True	False	alphafold_v6	ok	1	1	0
M0QZ49	117	117	True	False	alphafold_v6	ok	0	0	0
P05556	798	798	True	False	alphafold_v6	ok	3	3	0
Q01082	2364	2364	True	False	alphafold_v6	ok	26	26	0
Q8IWR1	403	403	True	False	alphafold_v6	ok	4	4	0
B9Q0N7	323	323	True	False	alphafold_v6	ok	0	0	0
A0A0F7VFL4	412	412	True	False	alphafold_v6	ok	0	0	0
Q9NPL8	285	285	True	False	alphafold_v6	ok	1	1	0
Q99487	392	392	True	False	alphafold_v6	ok	1	1	0
A6NNE9	402	402	True	False	alphafold_v6	ok	1	1	0
Q9BRJ2	306	306	True	False	alphafold_v6	ok	0	0	0
Q71F23	418	418	True	False	alphafold_v6	ok	1	1	0
Q05639	463	463	True	False	alphafold_v6	ok	7	7	0
Q2M3R5	365	365	True	False	alphafold_v6	ok	0	0	0
Q9HC77	1338	1338	True	False	alphafold_v6	ok	4	4	0
Q9Y222	760	760	True	False	alphafold_v6	ok	1	1	0
P41181	271	271	True	False	alphafold_v6	ok	1	1	0
O95273	360	360	True	False	alphafold_v6	ok	2	2	0
Q9GZM3	115	115	True	False	alphafold_v6	ok	0	0	0
P49189	494	494	True	False	alphafold_v6	ok	1	1	0
